run_id,lane,strategy,leverage_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,rolling_metric_quality,rolling_notes
20260531_151218,etf_validated_lane,current_core_only_AB,1.0,standard,90,deterministic_stratified_sample,500,4541,False,0.104,0.104,0.042,0.042,0.0,0.0,0.0,3009.7026631778367,3009.7026631778367,3037.7970703787887,-128.5115851623998,-341.37262661437035,0.518,0.41,0.0,0.056,0.018,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_core_only_AB,1.0,standard,180,deterministic_stratified_sample,500,4451,False,0.156,0.156,0.068,0.068,0.0,0.0,0.0,3000.0,3000.0,3030.970836768672,-188.73568500212605,-443.67370008246735,0.48,0.488,0.0,0.074,0.04,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_core_only_AB,1.0,stress,90,deterministic_stratified_sample,500,4541,False,0.086,0.086,0.042,0.042,0.0,0.0,0.0,3000.0,3000.0,3018.778679729345,-147.3467697110675,-342.54354166498615,0.47,0.458,0.0,0.042,0.016,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_core_only_AB,1.0,stress,180,deterministic_stratified_sample,500,4451,False,0.168,0.168,0.06,0.06,0.0,0.0,0.0,2978.093629798968,2978.093629798968,3000.490047398167,-213.40486010826496,-447.8604894568748,0.434,0.534,0.0,0.068,0.018,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_momentum_only_A,1.0,standard,90,deterministic_stratified_sample,500,4541,False,0.004,0.004,0.0,0.0,0.0,0.0,0.0,3011.3250960392593,3011.3250960392593,3019.480037130987,-98.50143319056929,-258.5176468067957,0.544,0.366,0.0,0.0,0.0,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_momentum_only_A,1.0,standard,180,deterministic_stratified_sample,500,4451,False,0.108,0.108,0.012,0.012,0.0,0.0,0.0,3000.1749820594564,3000.1749820594564,3028.7727969001357,-144.57447684635827,-269.8777418353393,0.5,0.468,0.0,0.048,0.006,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_momentum_only_A,1.0,stress,90,deterministic_stratified_sample,500,4541,False,0.004,0.004,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3004.9231367333314,-103.9155274604775,-265.17637256215085,0.448,0.462,0.0,0.0,0.0,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_momentum_only_A,1.0,stress,180,deterministic_stratified_sample,500,4451,False,0.086,0.086,0.004,0.004,0.0,0.0,0.0,2967.0144809764347,2967.0144809764347,2997.3358671361875,-152.85661358093012,-288.06506658948,0.384,0.584,0.0,0.034,0.004,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_no_cash_proxy_alpha_AB,1.0,standard,90,deterministic_stratified_sample,500,4541,False,0.186,0.186,0.048,0.048,0.0,0.0,0.0,3044.6855368332967,3044.6855368332967,3070.762834024583,-151.0928743684974,-341.37262661437035,0.592,0.336,0.0,0.098,0.022,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_no_cash_proxy_alpha_AB,1.0,standard,180,deterministic_stratified_sample,500,4451,False,0.254,0.254,0.138,0.138,0.0,0.0,0.0,3090.122882435435,3090.122882435435,3091.571594081574,-184.06647101933663,-443.67370008246735,0.66,0.308,0.0,0.156,0.082,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_no_cash_proxy_alpha_AB,1.0,stress,90,deterministic_stratified_sample,500,4541,False,0.156,0.156,0.052,0.052,0.0,0.0,0.0,3025.20759589318,3025.20759589318,3057.235020867985,-154.2438129178322,-340.7260525061538,0.558,0.37,0.0,0.064,0.02,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_validated_lane,current_no_cash_proxy_alpha_AB,1.0,stress,180,deterministic_stratified_sample,500,4451,False,0.226,0.226,0.124,0.124,0.0,0.0,0.0,3061.09370807771,3061.09370807771,3068.0422126691506,-187.8803858550109,-447.8604894568748,0.614,0.354,0.0,0.124,0.062,sampled_existing_summary,Loaded from existing ETF independent rolling summary; not recomputed by compact challenge audit.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,standard,30,deterministic_stratified_sample,500,4853,False,0.1,0.1,0.048,0.048,0.054,0.028,0.054,3043.718466642941,3043.0643571897444,3028.792476780047,-127.1525491152272,-933.3183345711877,0.606,0.394,0.028,0.07,0.032,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,standard,60,deterministic_stratified_sample,500,4823,False,0.228,0.228,0.112,0.112,0.102,0.058,0.102,3091.7487290594877,3090.252064192721,3065.4930211378196,-195.016048795527,-1252.2085841397995,0.678,0.322,0.032,0.142,0.08,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,standard,90,deterministic_stratified_sample,500,4793,False,0.342,0.338,0.188,0.186,0.156,0.114,0.156,3126.8461534990674,3124.366631464045,3093.804558713987,-255.6149151805671,-1280.6792098551089,0.694,0.306,0.032,0.198,0.132,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,standard,180,deterministic_stratified_sample,500,4703,False,0.754,0.7,0.48,0.428,0.21,0.15,0.21,3326.970854528141,3300.6435876626047,3234.3847531605556,-339.0728129309723,-1522.7085447786333,0.718,0.282,0.034,0.502,0.318,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,stress,30,deterministic_stratified_sample,500,4853,False,0.1,0.1,0.048,0.048,0.054,0.028,0.054,3042.193483706452,3041.545533403804,3027.278668952879,-127.08953889218515,-932.8529345125917,0.604,0.396,0.028,0.068,0.032,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,stress,60,deterministic_stratified_sample,500,4823,False,0.228,0.228,0.11,0.11,0.102,0.058,0.102,3090.2042472141993,3088.701316937768,3063.9610057577484,-194.91851332148872,-1253.0924264839964,0.678,0.322,0.032,0.142,0.08,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,stress,90,deterministic_stratified_sample,500,4793,False,0.342,0.338,0.186,0.184,0.156,0.114,0.156,3125.274538075412,3122.8059941608226,3092.2583160299555,-255.48918544134654,-1280.0413835319655,0.688,0.312,0.032,0.194,0.132,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_buy_hold,1.0,stress,180,deterministic_stratified_sample,500,4703,False,0.754,0.7,0.476,0.424,0.21,0.15,0.21,3325.30552632661,3299.0013992291415,3232.768166163297,-338.90333677780086,-1521.94946616226,0.718,0.282,0.034,0.496,0.318,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,standard,30,deterministic_stratified_sample,500,4853,False,0.004,0.004,0.0,0.0,0.0,0.0,0.0,3002.2609309068102,3002.2609309068102,3013.4350436454415,-64.5172618822246,-556.8690058738721,0.532,0.454,0.0,0.004,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,standard,60,deterministic_stratified_sample,500,4823,False,0.086,0.086,0.012,0.012,0.0,0.0,0.0,3040.5595719910057,3040.5595719910057,3055.214611824917,-119.90203388185296,-559.8193327810459,0.66,0.332,0.0,0.042,0.006,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,standard,90,deterministic_stratified_sample,500,4793,False,0.228,0.228,0.082,0.082,0.002,0.0,0.002,3073.6534667714363,3073.6534667714363,3087.7736158132084,-157.74556886452524,-603.3051420435645,0.676,0.322,0.0,0.134,0.048,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,standard,180,deterministic_stratified_sample,500,4703,False,0.608,0.608,0.344,0.344,0.024,0.002,0.024,3266.3381718518685,3266.3381718518685,3237.736769341702,-219.30500778343685,-720.4415051286528,0.776,0.224,0.002,0.422,0.272,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,stress,30,deterministic_stratified_sample,500,4853,False,0.004,0.004,0.0,0.0,0.0,0.0,0.0,3000.728006145815,3000.728006145815,3010.4710430185114,-65.15312219774137,-569.6045163279218,0.516,0.47,0.0,0.004,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,stress,60,deterministic_stratified_sample,500,4823,False,0.084,0.084,0.01,0.01,0.0,0.0,0.0,3038.3441089124917,3038.3441089124917,3050.8082683214902,-120.07457605732543,-572.6191018446593,0.634,0.358,0.0,0.042,0.006,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,stress,90,deterministic_stratified_sample,500,4793,False,0.228,0.228,0.076,0.076,0.006,0.0,0.006,3070.3176729681663,3070.3176729681663,3081.958263332608,-157.66678295817633,-628.2380064040954,0.654,0.344,0.0,0.13,0.042,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,SPY_200d_trend_model,1.0,stress,180,deterministic_stratified_sample,500,4703,False,0.602,0.602,0.342,0.342,0.024,0.002,0.024,3260.601210551865,3260.601210551865,3228.4612182963137,-222.31315891164422,-749.0063778163922,0.758,0.242,0.0,0.416,0.27,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,standard,30,deterministic_stratified_sample,500,4853,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.2995296385807,3000.2995296385807,3002.897006371399,-1.8289603221132893,-23.26425439389004,0.518,0.468,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,standard,60,deterministic_stratified_sample,500,4823,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.171303286691,3002.171303286691,3007.7601910355584,-2.153416920446034,-24.674171298818692,0.558,0.434,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,standard,90,deterministic_stratified_sample,500,4793,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.7347286042514,3003.7347286042514,3012.7067004675537,-2.1553009225581263,-23.44995354466073,0.6,0.398,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,standard,180,deterministic_stratified_sample,500,4703,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0320969290487,3010.0320969290487,3028.253544888127,-2.5759990972621836,-23.587355991679033,0.65,0.35,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,stress,30,deterministic_stratified_sample,500,4853,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.194071786892,2999.194071786892,3001.41588597737,-3.3280168573835454,-23.252580938297342,0.432,0.554,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,stress,60,deterministic_stratified_sample,500,4823,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.6697946053455,3000.6697946053455,3006.267604445601,-3.6529238322859783,-26.168074458362753,0.516,0.476,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,stress,90,deterministic_stratified_sample,500,4793,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.2319459492674,3002.2319459492674,3011.2026530363933,-3.6535503174834503,-23.438227821744476,0.546,0.452,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,etf_benchmark,BIL_cash_proxy,1.0,stress,180,deterministic_stratified_sample,500,4703,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.5259978581444,3008.5259978581444,3026.738731394647,-3.65657215778333,-23.575566694386907,0.606,0.394,0.0,0.0,0.0,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_151218,crypto_spot_momentum,BTC_buy_hold,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.556,0.556,0.448,0.448,0.224,0.12,0.224,3140.781669528658,3153.6512679756047,3213.1211591509305,-376.47814107352133,-1655.5139865828737,0.596,0.404,0.076,0.424,0.352,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,BTC_buy_hold,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.676,0.668,0.6,0.584,0.464,0.228,0.464,3188.3996210239247,3162.8903749268584,3301.6382248324335,-564.9673761872984,-2512.8805328702797,0.552,0.448,0.104,0.448,0.408,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,BTC_buy_hold,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.712,0.676,0.676,0.636,0.66,0.32,0.66,3213.3215388512135,3022.699737157269,3372.572026893095,-764.137256447252,-3965.3557156814186,0.508,0.492,0.18,0.392,0.376,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,ETH_buy_hold,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.592,0.588,0.504,0.496,0.332,0.188,0.332,3070.06670323192,3063.5023429099856,3239.7520565910677,-477.5686435705568,-1882.2931094117826,0.54,0.46,0.084,0.368,0.32,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,ETH_buy_hold,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.66,0.648,0.616,0.604,0.684,0.32,0.684,3065.5668668595563,2988.425388930944,3226.9602290572793,-760.231974989337,-2996.13511505761,0.492,0.508,0.164,0.38,0.352,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,ETH_buy_hold,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.712,0.656,0.66,0.604,0.824,0.456,0.824,3037.5470935365975,2933.9794014206354,3251.1580905806964,-1066.6077688533396,-4907.135899872064,0.476,0.524,0.232,0.38,0.352,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_buy_hold_equal_weight,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.38,0.376,0.284,0.284,0.172,0.096,0.172,3060.6976942860483,3057.8523626244223,3089.5574176640093,-248.92732582104736,-1621.9369885906917,0.56,0.404,0.056,0.256,0.192,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_buy_hold_equal_weight,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.444,0.44,0.384,0.38,0.332,0.156,0.332,3077.3034086274756,3075.010561152879,3120.1870406272124,-381.1135474623161,-2364.8458657385913,0.548,0.416,0.068,0.328,0.212,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_buy_hold_equal_weight,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.584,0.568,0.44,0.428,0.44,0.212,0.44,3096.0245703147407,3066.387843715388,3166.985489281351,-526.3910467035023,-3034.9149988923077,0.544,0.42,0.08,0.364,0.316,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_time_series_momentum,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.232,0.232,0.2,0.2,0.056,0.016,0.056,3000.0,3000.0,3116.494946040469,-125.17165137529787,-1723.3423614875837,0.316,0.236,0.012,0.192,0.176,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_time_series_momentum,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.308,0.296,0.248,0.244,0.164,0.068,0.164,3000.0,3000.0,3159.313792547536,-194.94676764228666,-2320.1456859502923,0.284,0.268,0.032,0.216,0.2,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_time_series_momentum,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.332,0.324,0.3,0.296,0.268,0.128,0.268,3000.0,3000.0,3230.977314908555,-279.22348891552724,-3236.6214469158713,0.284,0.268,0.088,0.212,0.208,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_cross_sectional_momentum,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.32,0.32,0.296,0.292,0.108,0.028,0.108,3000.0,3000.0,3169.3093175394133,-204.1017332282563,-1770.0881434797163,0.364,0.32,0.016,0.264,0.252,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_cross_sectional_momentum,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.404,0.396,0.34,0.332,0.208,0.092,0.208,3000.0,3000.0,3251.4025402246134,-326.85921426982577,-2358.6810270307506,0.344,0.34,0.056,0.26,0.256,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_cross_sectional_momentum,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.424,0.416,0.392,0.38,0.452,0.212,0.452,3000.0,3000.0,3247.1586999927954,-467.8939499087967,-3090.917627763818,0.348,0.336,0.124,0.284,0.192,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_dual_momentum_cash_filter,1.0,standard,30,deterministic_stratified_sample,250,3043,False,0.244,0.244,0.224,0.22,0.092,0.02,0.092,3000.0,3000.0,3133.033190014702,-138.08419736570272,-1770.0881434797163,0.336,0.216,0.008,0.2,0.192,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_dual_momentum_cash_filter,1.5,standard,30,deterministic_stratified_sample,250,3043,False,0.364,0.356,0.268,0.26,0.184,0.072,0.184,3000.0,3000.0,3190.0906716196305,-212.46700537893958,-2358.6810270307506,0.312,0.24,0.04,0.212,0.196,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_dual_momentum_cash_filter,2.0,standard,30,deterministic_stratified_sample,250,3043,False,0.376,0.368,0.352,0.34,0.304,0.164,0.304,3000.0,3000.0,3249.238146807316,-299.5717375890856,-3090.917627763818,0.312,0.24,0.088,0.22,0.216,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,BTC_buy_hold,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.676,0.66,0.576,0.552,0.536,0.232,0.536,3267.2134238094586,3223.105673154611,3339.966136224547,-625.208224745845,-2320.1153194677795,0.592,0.408,0.104,0.448,0.392,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,BTC_buy_hold,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.748,0.708,0.7,0.652,0.792,0.368,0.792,3364.055916465823,3051.729502720913,3415.4900753689626,-1020.6234443982412,-3464.6240455095212,0.52,0.48,0.124,0.416,0.376,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,BTC_buy_hold,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.764,0.684,0.736,0.608,0.944,0.452,0.944,3391.6013047399147,2860.362405365416,3240.8008821020317,-1420.055810338574,-6319.667034214043,0.424,0.576,0.2,0.312,0.284,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,ETH_buy_hold,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.7,0.664,0.628,0.588,0.66,0.328,0.66,3246.7002032063733,3090.9392597935466,3325.004379644871,-700.9406363155113,-3595.172819883935,0.548,0.452,0.132,0.464,0.412,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,ETH_buy_hold,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.744,0.664,0.708,0.632,0.948,0.476,0.948,3239.0449347208423,2927.4923884642094,3150.961867401651,-1258.7770189476223,-7235.62537163479,0.452,0.548,0.248,0.324,0.3,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,ETH_buy_hold,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.776,0.652,0.74,0.596,1.0,0.54,1.0,3161.097652027099,2890.4458787587314,3138.2438420887684,-1895.2002890195454,-12488.283263019292,0.456,0.544,0.272,0.336,0.296,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_buy_hold_equal_weight,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.708,0.684,0.588,0.56,0.472,0.244,0.472,3202.2500967052715,3212.0599051359527,3263.4574229213126,-552.3693176546049,-2226.9246993660827,0.604,0.396,0.096,0.46,0.404,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_buy_hold_equal_weight,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.752,0.688,0.716,0.608,0.732,0.332,0.732,3277.9827947274575,2971.9336069665296,3225.1313270917526,-978.613038988002,-3415.4100712565314,0.488,0.512,0.096,0.356,0.256,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_buy_hold_equal_weight,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.856,0.772,0.74,0.648,0.828,0.392,0.828,3313.0130994470564,2872.97732057128,3169.7925263175316,-1374.970458195453,-4620.498353631824,0.452,0.548,0.108,0.356,0.328,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_time_series_momentum,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.392,0.392,0.368,0.364,0.192,0.048,0.192,3000.0,3000.0,3143.754023871809,-321.20990779046815,-2420.9093240587504,0.388,0.236,0.012,0.2,0.176,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_time_series_momentum,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.444,0.424,0.408,0.388,0.452,0.152,0.452,3000.0,3000.0,3183.5172037096413,-501.5396580096649,-3994.3545638675805,0.368,0.256,0.044,0.192,0.184,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_time_series_momentum,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.464,0.432,0.44,0.412,0.544,0.22,0.544,3000.0,3000.0,3254.882487549943,-720.3979090278153,-5724.2742615523985,0.332,0.292,0.12,0.176,0.172,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_cross_sectional_momentum,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.412,0.404,0.376,0.364,0.28,0.088,0.28,3000.0,3000.0,3201.2636066404784,-406.60061991984594,-3648.919831451903,0.36,0.424,0.028,0.328,0.316,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_cross_sectional_momentum,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.484,0.46,0.432,0.392,0.512,0.184,0.512,3000.0,3000.0,3278.8459284354494,-616.0603595308132,-7400.051850256134,0.332,0.452,0.088,0.308,0.292,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_cross_sectional_momentum,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.492,0.444,0.476,0.416,0.624,0.332,0.624,3000.0,3000.0,3196.3714681692463,-844.6846551724632,-12872.194718010887,0.328,0.456,0.156,0.292,0.172,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,crypto_dual_momentum_cash_filter,1.0,standard,60,deterministic_stratified_sample,250,3013,False,0.4,0.396,0.364,0.356,0.236,0.076,0.236,3000.0,3000.0,3172.38808181685,-343.77133664400344,-3648.919831451903,0.36,0.264,0.016,0.208,0.192,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_dual_momentum_cash_filter,1.5,standard,60,deterministic_stratified_sample,250,3013,False,0.468,0.444,0.42,0.384,0.472,0.16,0.472,3000.0,3000.0,3200.6673027648635,-522.6529446686955,-7400.051850256134,0.328,0.296,0.068,0.184,0.168,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,crypto_dual_momentum_cash_filter,2.0,standard,60,deterministic_stratified_sample,250,3013,False,0.476,0.432,0.46,0.404,0.552,0.264,0.552,3000.0,3000.0,3273.6080171658036,-739.0746141965872,-12872.194718010887,0.324,0.3,0.104,0.172,0.172,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,crypto_spot_momentum,BTC_buy_hold,1.0,standard,90,deterministic_stratified_sample,250,2983,False,0.676,0.656,0.628,0.6,0.688,0.32,0.688,3370.436951321497,3255.404021332274,3402.7189909707495,-763.683564561501,-2334.32562064016,0.568,0.432,0.152,0.476,0.452,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
20260531_151218,simulated_leverage_scenario,BTC_buy_hold,1.5,standard,90,deterministic_stratified_sample,250,2983,False,0.736,0.656,0.708,0.604,0.924,0.5,0.924,3422.21757665332,2873.5581265899527,3413.2606533178023,-1191.2822184297386,-5649.013577460497,0.464,0.536,0.188,0.388,0.372,exact_simulated_curve,Computed from crypto exploratory simulated equity windows; Tier 1 non-final.
